repo_id,owner,repo_name,full_name,repo_url,description,language,topics,stars_total,forks_total,watchers_total,open_issues_count,created_at,updated_at,pushed_at,license,default_branch,has_issues,has_wiki,has_pages,archived,size,stars_this_week,readme_text,collected_at,source_type,api_status
900142,agent-lab-06,automl-agent-radar-142,agent-lab-06/automl-agent-radar-142,https://github.com/agent-lab-06/automl-agent-radar-142,AutoML Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,automl|mlops|agent,728,140,148,52,2020-12-12T03:08:27+00:00,2026-05-21T03:08:27+00:00,2026-05-19T03:08:27+00:00,BSD-3-Clause,main,True,True,True,False,30299,34,"# AutoML Agent Lab 142

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

## CPU Friendly
Runs on CPU-only Windows 11 environments.

## Docker
A Dockerfile example is provided.

Topics: automl, mlops, agent

Topics: automl, mlops, agent",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900143,agent-lab-07,data-agent-radar-143,agent-lab-07/data-agent-radar-143,https://github.com/agent-lab-07/data-agent-radar-143,Data Agent toolkit for AI Agent ecosystem analysis and course demos.,Jupyter Notebook,data-agent|analytics|pandas,2703,239,1480,71,2021-02-22T03:08:27+00:00,2024-12-21T03:08:27+00:00,2024-12-18T03:08:27+00:00,MIT,main,True,True,False,False,86915,45,"# Data Agent Lab 143

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

Requires GPU acceleration and multiple API key providers.

Experimental status; issues may be stale.

Topics: data-agent, analytics, pandas

Topics: data-agent, analytics, pandas

Topics: data-agent, analytics, pandas",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900144,agent-lab-08,coding-agent-radar-144,agent-lab-08/coding-agent-radar-144,https://github.com/agent-lab-08/coding-agent-radar-144,Coding Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,coding-agent|codex|automation,562,82,152,50,2026-02-20T03:08:27+00:00,2026-06-07T03:08:27+00:00,2026-06-06T03:08:27+00:00,Apache-2.0,main,True,True,True,False,43773,68,"# Coding Agent Lab 144

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

## CPU Friendly
Runs on CPU-only Windows 11 environments.

## Docker
A Dockerfile example is provided.

Topics: coding-agent, codex, automation

Topics: coding-agent, codex, automation

Topics: coding-agent, codex, automation",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900145,agent-lab-09,rag-agent-radar-145,agent-lab-09/rag-agent-radar-145,https://github.com/agent-lab-09/rag-agent-radar-145,RAG Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,rag|llm|retrieval,309,32,233,10,2026-02-25T03:08:27+00:00,2026-06-05T03:08:27+00:00,2026-06-05T03:08:27+00:00,MIT,main,True,False,True,False,6946,77,"# RAG Agent Lab 145

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

Topics: rag, llm, retrieval

Topics: rag, llm, retrieval

Topics: rag, llm, retrieval",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900146,agent-lab-10,research-agent-radar-146,agent-lab-10/research-agent-radar-146,https://github.com/agent-lab-10/research-agent-radar-146,Research Agent toolkit for AI Agent ecosystem analysis and course demos.,TypeScript,research-agent|paper|workflow,4695,627,1475,220,2024-09-14T03:08:27+00:00,2025-07-30T03:08:27+00:00,2025-07-28T03:08:27+00:00,BSD-3-Clause,main,True,True,True,True,34404,41,"# Research Agent Lab 146

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

Topics: research-agent, paper, workflow",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900147,agent-lab-11,workflow-agent-radar-147,agent-lab-11/workflow-agent-radar-147,https://github.com/agent-lab-11/workflow-agent-radar-147,Workflow Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,workflow-agent|orchestration|agentic-ai,910,121,302,22,2021-09-06T03:08:27+00:00,2026-05-19T03:08:27+00:00,2026-05-19T03:08:27+00:00,Apache-2.0,main,True,False,False,False,9435,30,"# Workflow Agent Lab 147

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

## CPU Friendly
Runs on CPU-only Windows 11 environments.

## Docker
A Dockerfile example is provided.

Topics: workflow-agent, orchestration, agentic-ai

Topics: workflow-agent, orchestration, agentic-ai

Topics: workflow-agent, orchestration, agentic-ai",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900148,agent-lab-12,mcp-tool-radar-148,agent-lab-12/mcp-tool-radar-148,https://github.com/agent-lab-12/mcp-tool-radar-148,MCP Tool toolkit for AI Agent ecosystem analysis and course demos.,TypeScript,mcp|tooling|developer-tools,803,172,650,52,2023-05-06T03:08:27+00:00,2024-11-18T03:08:27+00:00,2024-11-15T03:08:27+00:00,NOASSERTION,main,True,True,False,False,39069,19,"# MCP Tool Lab 148

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

Requires GPU acceleration and multiple API key providers.

Experimental status; issues may be stale.

Topics: mcp, tooling, developer-tools

Topics: mcp, tooling, developer-tools

Topics: mcp, tooling, developer-tools",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900149,agent-lab-13,multimodal-agent-radar-149,agent-lab-13/multimodal-agent-radar-149,https://github.com/agent-lab-13/multimodal-agent-radar-149,Multimodal Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,multimodal|vision-language|agent,280,61,194,41,2026-04-19T03:08:27+00:00,2026-06-15T03:08:27+00:00,2026-06-15T03:08:27+00:00,BSD-3-Clause,main,True,False,True,False,81346,55,"# Multimodal Agent Lab 149

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

## CPU Friendly
Runs on CPU-only Windows 11 environments.

## Docker
A Dockerfile example is provided.

Topics: multimodal, vision-language, agent

Topics: multimodal, vision-language, agent

Topics: multimodal, vision-language, agent

Topics: multimodal, vision-language, agent",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900150,agent-lab-14,automl-agent-radar-150,agent-lab-14/automl-agent-radar-150,https://github.com/agent-lab-14/automl-agent-radar-150,AutoML Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,automl|mlops|agent,1651,83,948,49,2026-05-19T03:08:27+00:00,2026-06-05T03:08:27+00:00,2026-06-01T03:08:27+00:00,MIT,main,True,False,True,False,78514,510,"# AutoML Agent Lab 150

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

Topics: automl, mlops, agent",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900151,agent-lab-15,data-agent-radar-151,agent-lab-15/data-agent-radar-151,https://github.com/agent-lab-15/data-agent-radar-151,Data Agent toolkit for AI Agent ecosystem analysis and course demos.,Jupyter Notebook,data-agent|analytics|pandas,3247,696,1299,175,2023-01-05T03:08:27+00:00,2024-01-04T03:08:27+00:00,2024-01-01T03:08:27+00:00,MIT,main,True,False,True,True,9210,16,"# Data Agent Lab 151

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

Topics: data-agent, analytics, pandas",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900152,agent-lab-16,coding-agent-radar-152,agent-lab-16/coding-agent-radar-152,https://github.com/agent-lab-16/coding-agent-radar-152,Coding Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,coding-agent|codex|automation,1312,282,378,168,2022-05-18T03:08:27+00:00,2026-05-07T03:08:27+00:00,2026-05-03T03:08:27+00:00,NOASSERTION,main,True,True,False,False,49474,67,"# Coding Agent Lab 152

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

## CPU Friendly
Runs on CPU-only Windows 11 environments.

## Docker
A Dockerfile example is provided.

Topics: coding-agent, codex, automation

Topics: coding-agent, codex, automation",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900153,agent-lab-00,rag-agent-radar-153,agent-lab-00/rag-agent-radar-153,https://github.com/agent-lab-00/rag-agent-radar-153,RAG Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,rag|llm|retrieval,815,135,383,84,2024-02-01T03:08:27+00:00,2025-05-31T03:08:27+00:00,2025-05-29T03:08:27+00:00,Apache-2.0,main,True,False,False,False,35722,23,"# RAG Agent Lab 153

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

Requires GPU acceleration and multiple API key providers.

Experimental status; issues may be stale.

Topics: rag, llm, retrieval

Topics: rag, llm, retrieval

Topics: rag, llm, retrieval",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900154,agent-lab-01,research-agent-radar-154,agent-lab-01/research-agent-radar-154,https://github.com/agent-lab-01/research-agent-radar-154,Research Agent toolkit for AI Agent ecosystem analysis and course demos.,TypeScript,research-agent|paper|workflow,517,62,116,40,2026-05-27T03:08:27+00:00,2026-06-15T03:08:27+00:00,2026-06-12T03:08:27+00:00,Apache-2.0,main,True,False,True,False,19159,130,"# Research Agent Lab 154

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

## CPU Friendly
Runs on CPU-only Windows 11 environments.

## Docker
A Dockerfile example is provided.

Topics: research-agent, paper, workflow

Topics: research-agent, paper, workflow

Topics: research-agent, paper, workflow

Topics: research-agent, paper, workflow

Topics: research-agent, paper, workflow",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900155,agent-lab-02,workflow-agent-radar-155,agent-lab-02/workflow-agent-radar-155,https://github.com/agent-lab-02/workflow-agent-radar-155,Workflow Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,workflow-agent|orchestration|agentic-ai,1688,364,519,74,2025-12-21T03:08:27+00:00,2026-06-08T03:08:27+00:00,2026-06-06T03:08:27+00:00,MIT,main,True,True,False,False,14037,386,"# Workflow Agent Lab 155

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

Topics: workflow-agent, orchestration, agentic-ai

Topics: workflow-agent, orchestration, agentic-ai

Topics: workflow-agent, orchestration, agentic-ai

Topics: workflow-agent, orchestration, agentic-ai

Topics: workflow-agent, orchestration, agentic-ai",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900156,agent-lab-03,mcp-tool-radar-156,agent-lab-03/mcp-tool-radar-156,https://github.com/agent-lab-03/mcp-tool-radar-156,MCP Tool toolkit for AI Agent ecosystem analysis and course demos.,TypeScript,mcp|tooling|developer-tools,4977,759,3147,137,2025-03-27T03:08:27+00:00,2025-03-31T03:08:27+00:00,2025-03-29T03:08:27+00:00,NOASSERTION,main,True,True,True,False,85436,45,"# MCP Tool Lab 156

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

Topics: mcp, tooling, developer-tools

Topics: mcp, tooling, developer-tools

Topics: mcp, tooling, developer-tools",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900157,agent-lab-04,multimodal-agent-radar-157,agent-lab-04/multimodal-agent-radar-157,https://github.com/agent-lab-04/multimodal-agent-radar-157,Multimodal Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,multimodal|vision-language|agent,530,62,391,41,2025-08-21T03:08:27+00:00,2026-05-31T03:08:27+00:00,2026-05-30T03:08:27+00:00,MIT,main,True,True,False,False,17106,11,"# Multimodal Agent Lab 157

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

## CPU Friendly
Runs on CPU-only Windows 11 environments.

## Docker
A Dockerfile example is provided.

Topics: multimodal, vision-language, agent

Topics: multimodal, vision-language, agent

Topics: multimodal, vision-language, agent

Topics: multimodal, vision-language, agent

Topics: multimodal, vision-language, agent",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900158,agent-lab-05,automl-agent-radar-158,agent-lab-05/automl-agent-radar-158,https://github.com/agent-lab-05/automl-agent-radar-158,AutoML Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,automl|mlops|agent,755,89,240,52,2022-09-21T03:08:27+00:00,2025-09-15T03:08:27+00:00,2025-09-12T03:08:27+00:00,BSD-3-Clause,main,True,True,True,False,17560,15,"# AutoML Agent Lab 158

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

Requires GPU acceleration and multiple API key providers.

Experimental status; issues may be stale.

Topics: automl, mlops, agent

Topics: automl, mlops, agent

Topics: automl, mlops, agent

Topics: automl, mlops, agent",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900159,agent-lab-06,data-agent-radar-159,agent-lab-06/data-agent-radar-159,https://github.com/agent-lab-06/data-agent-radar-159,Data Agent toolkit for AI Agent ecosystem analysis and course demos.,Jupyter Notebook,data-agent|analytics|pandas,428,56,231,18,2026-05-25T03:08:27+00:00,2026-06-11T03:08:27+00:00,2026-06-07T03:08:27+00:00,BSD-3-Clause,main,True,False,True,False,38421,83,"# Data Agent Lab 159

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

## CPU Friendly
Runs on CPU-only Windows 11 environments.

## Docker
A Dockerfile example is provided.

Topics: data-agent, analytics, pandas

Topics: data-agent, analytics, pandas",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900160,agent-lab-07,coding-agent-radar-160,agent-lab-07/coding-agent-radar-160,https://github.com/agent-lab-07/coding-agent-radar-160,Coding Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,coding-agent|codex|automation,564,27,466,18,2026-05-16T03:08:27+00:00,2026-06-07T03:08:27+00:00,2026-06-07T03:08:27+00:00,Apache-2.0,main,True,False,False,False,64773,88,"# Coding Agent Lab 160

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

Topics: coding-agent, codex, automation

Topics: coding-agent, codex, automation

Topics: coding-agent, codex, automation

Topics: coding-agent, codex, automation",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900161,agent-lab-08,rag-agent-radar-161,agent-lab-08/rag-agent-radar-161,https://github.com/agent-lab-08/rag-agent-radar-161,RAG Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,rag|llm|retrieval,4579,536,2938,249,2026-01-15T03:08:27+00:00,2024-06-02T03:08:27+00:00,2024-06-02T03:08:27+00:00,NOASSERTION,main,True,False,False,False,59897,31,"# RAG Agent Lab 161

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

Topics: rag, llm, retrieval

Topics: rag, llm, retrieval

Topics: rag, llm, retrieval

Topics: rag, llm, retrieval",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900162,agent-lab-09,research-agent-radar-162,agent-lab-09/research-agent-radar-162,https://github.com/agent-lab-09/research-agent-radar-162,Research Agent toolkit for AI Agent ecosystem analysis and course demos.,TypeScript,research-agent|paper|workflow,565,65,404,37,2021-10-03T03:08:27+00:00,2026-05-16T03:08:27+00:00,2026-05-14T03:08:27+00:00,Apache-2.0,main,True,False,True,False,20022,16,"# Research Agent Lab 162

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

## CPU Friendly
Runs on CPU-only Windows 11 environments.

## Docker
A Dockerfile example is provided.

Topics: research-agent, paper, workflow

Topics: research-agent, paper, workflow",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900163,agent-lab-10,workflow-agent-radar-163,agent-lab-10/workflow-agent-radar-163,https://github.com/agent-lab-10/workflow-agent-radar-163,Workflow Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,workflow-agent|orchestration|agentic-ai,718,109,280,93,2022-10-31T03:08:27+00:00,2025-02-23T03:08:27+00:00,2025-02-19T03:08:27+00:00,BSD-3-Clause,main,True,False,False,False,86079,4,"# Workflow Agent Lab 163

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

Requires GPU acceleration and multiple API key providers.

Experimental status; issues may be stale.

Topics: workflow-agent, orchestration, agentic-ai

Topics: workflow-agent, orchestration, agentic-ai",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900164,agent-lab-11,mcp-tool-radar-164,agent-lab-11/mcp-tool-radar-164,https://github.com/agent-lab-11/mcp-tool-radar-164,MCP Tool toolkit for AI Agent ecosystem analysis and course demos.,TypeScript,mcp|tooling|developer-tools,226,30,157,18,2026-05-20T03:08:27+00:00,2026-06-14T03:08:27+00:00,2026-06-11T03:08:27+00:00,NOASSERTION,main,True,False,True,False,32705,32,"# MCP Tool Lab 164

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

## CPU Friendly
Runs on CPU-only Windows 11 environments.

## Docker
A Dockerfile example is provided.

Topics: mcp, tooling, developer-tools

Topics: mcp, tooling, developer-tools

Topics: mcp, tooling, developer-tools

Topics: mcp, tooling, developer-tools",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900165,agent-lab-12,multimodal-agent-radar-165,agent-lab-12/multimodal-agent-radar-165,https://github.com/agent-lab-12/multimodal-agent-radar-165,Multimodal Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,multimodal|vision-language|agent,1451,91,361,37,2026-03-11T03:08:27+00:00,2026-06-13T03:08:27+00:00,2026-06-09T03:08:27+00:00,BSD-3-Clause,main,True,False,False,False,22230,244,"# Multimodal Agent Lab 165

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

Topics: multimodal, vision-language, agent

Topics: multimodal, vision-language, agent",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900166,agent-lab-13,automl-agent-radar-166,agent-lab-13/automl-agent-radar-166,https://github.com/agent-lab-13/automl-agent-radar-166,AutoML Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,automl|mlops|agent,2169,407,701,84,2021-09-24T03:08:27+00:00,2025-05-04T03:08:27+00:00,2025-05-03T03:08:27+00:00,Apache-2.0,main,True,False,False,False,35771,18,"# AutoML Agent Lab 166

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

Topics: automl, mlops, agent

Topics: automl, mlops, agent

Topics: automl, mlops, agent",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900167,agent-lab-14,data-agent-radar-167,agent-lab-14/data-agent-radar-167,https://github.com/agent-lab-14/data-agent-radar-167,Data Agent toolkit for AI Agent ecosystem analysis and course demos.,Jupyter Notebook,data-agent|analytics|pandas,795,70,327,9,2022-02-09T03:08:27+00:00,2026-06-05T03:08:27+00:00,2026-06-03T03:08:27+00:00,NOASSERTION,main,True,False,True,False,21850,20,"# Data Agent Lab 167

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

## CPU Friendly
Runs on CPU-only Windows 11 environments.

## Docker
A Dockerfile example is provided.

Topics: data-agent, analytics, pandas",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900168,agent-lab-15,coding-agent-radar-168,agent-lab-15/coding-agent-radar-168,https://github.com/agent-lab-15/coding-agent-radar-168,Coding Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,coding-agent|codex|automation,403,62,253,73,2023-03-08T03:08:27+00:00,2025-02-14T03:08:27+00:00,2025-02-10T03:08:27+00:00,Apache-2.0,main,True,True,True,False,81847,6,"# Coding Agent Lab 168

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

Requires GPU acceleration and multiple API key providers.

Experimental status; issues may be stale.

Topics: coding-agent, codex, automation

Topics: coding-agent, codex, automation

Topics: coding-agent, codex, automation

Topics: coding-agent, codex, automation",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900169,agent-lab-16,rag-agent-radar-169,agent-lab-16/rag-agent-radar-169,https://github.com/agent-lab-16/rag-agent-radar-169,RAG Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,rag|llm|retrieval,276,11,133,3,2026-03-10T03:08:27+00:00,2026-06-11T03:08:27+00:00,2026-06-09T03:08:27+00:00,Apache-2.0,main,True,True,True,False,50052,27,"# RAG Agent Lab 169

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

## CPU Friendly
Runs on CPU-only Windows 11 environments.

## Docker
A Dockerfile example is provided.

Topics: rag, llm, retrieval

Topics: rag, llm, retrieval

Topics: rag, llm, retrieval",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900170,agent-lab-00,research-agent-radar-170,agent-lab-00/research-agent-radar-170,https://github.com/agent-lab-00/research-agent-radar-170,Research Agent toolkit for AI Agent ecosystem analysis and course demos.,TypeScript,research-agent|paper|workflow,3658,704,3010,490,2026-01-13T03:08:27+00:00,2026-06-13T03:08:27+00:00,2026-06-10T03:08:27+00:00,NOASSERTION,main,True,False,False,False,12234,571,"# Research Agent Lab 170

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

Topics: research-agent, paper, workflow

Topics: research-agent, paper, workflow

Topics: research-agent, paper, workflow

Topics: research-agent, paper, workflow",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900171,agent-lab-01,workflow-agent-radar-171,agent-lab-01/workflow-agent-radar-171,https://github.com/agent-lab-01/workflow-agent-radar-171,Workflow Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,workflow-agent|orchestration|agentic-ai,3472,354,1107,145,2024-01-02T03:08:27+00:00,2024-08-15T03:08:27+00:00,2024-08-12T03:08:27+00:00,Apache-2.0,main,True,False,False,False,5968,22,"# Workflow Agent Lab 171

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

Topics: workflow-agent, orchestration, agentic-ai

Topics: workflow-agent, orchestration, agentic-ai

Topics: workflow-agent, orchestration, agentic-ai

Topics: workflow-agent, orchestration, agentic-ai

Topics: workflow-agent, orchestration, agentic-ai",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900172,agent-lab-02,mcp-tool-radar-172,agent-lab-02/mcp-tool-radar-172,https://github.com/agent-lab-02/mcp-tool-radar-172,MCP Tool toolkit for AI Agent ecosystem analysis and course demos.,TypeScript,mcp|tooling|developer-tools,676,109,519,19,2022-08-23T03:08:27+00:00,2026-05-04T03:08:27+00:00,2026-05-04T03:08:27+00:00,NOASSERTION,main,True,False,True,False,82265,34,"# MCP Tool Lab 172

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

## CPU Friendly
Runs on CPU-only Windows 11 environments.

## Docker
A Dockerfile example is provided.

Topics: mcp, tooling, developer-tools

Topics: mcp, tooling, developer-tools

Topics: mcp, tooling, developer-tools

Topics: mcp, tooling, developer-tools",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900173,agent-lab-03,multimodal-agent-radar-173,agent-lab-03/multimodal-agent-radar-173,https://github.com/agent-lab-03/multimodal-agent-radar-173,Multimodal Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,multimodal|vision-language|agent,375,30,144,41,2021-10-22T03:08:27+00:00,2025-12-10T03:08:27+00:00,2025-12-06T03:08:27+00:00,MIT,main,True,False,True,False,39380,9,"# Multimodal Agent Lab 173

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

Requires GPU acceleration and multiple API key providers.

Experimental status; issues may be stale.

Topics: multimodal, vision-language, agent

Topics: multimodal, vision-language, agent",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900174,agent-lab-04,automl-agent-radar-174,agent-lab-04/automl-agent-radar-174,https://github.com/agent-lab-04/automl-agent-radar-174,AutoML Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,automl|mlops|agent,551,59,111,34,2026-05-09T03:08:27+00:00,2026-06-08T03:08:27+00:00,2026-06-07T03:08:27+00:00,BSD-3-Clause,main,True,True,False,False,89471,137,"# AutoML Agent Lab 174

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

## CPU Friendly
Runs on CPU-only Windows 11 environments.

## Docker
A Dockerfile example is provided.

Topics: automl, mlops, agent

Topics: automl, mlops, agent

Topics: automl, mlops, agent

Topics: automl, mlops, agent

Topics: automl, mlops, agent",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900175,agent-lab-05,data-agent-radar-175,agent-lab-05/data-agent-radar-175,https://github.com/agent-lab-05/data-agent-radar-175,Data Agent toolkit for AI Agent ecosystem analysis and course demos.,Jupyter Notebook,data-agent|analytics|pandas,2331,130,1072,39,2026-05-20T03:08:27+00:00,2026-06-07T03:08:27+00:00,2026-06-06T03:08:27+00:00,BSD-3-Clause,main,True,False,False,False,16214,535,"# Data Agent Lab 175

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

## Quickstart
Run python main.py to launch the demo.

## Demo
Includes examples and screenshots.

Topics: data-agent, analytics, pandas

Topics: data-agent, analytics, pandas

Topics: data-agent, analytics, pandas

Topics: data-agent, analytics, pandas

Topics: data-agent, analytics, pandas",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
900176,agent-lab-06,coding-agent-radar-176,agent-lab-06/coding-agent-radar-176,https://github.com/agent-lab-06/coding-agent-radar-176,Coding Agent toolkit for AI Agent ecosystem analysis and course demos.,Python,coding-agent|codex|automation,2966,461,1448,229,2025-03-26T03:08:27+00:00,2024-06-06T03:08:27+00:00,2024-06-06T03:08:27+00:00,NOASSERTION,main,True,True,False,True,83162,15,"# Coding Agent Lab 176

This project explores AI agent workflows for learning, automation, and reproducible experiments.

## Installation
pip install -r requirements.txt

Topics: coding-agent, codex, automation

Topics: coding-agent, codex, automation

Topics: coding-agent, codex, automation

Topics: coding-agent, codex, automation

Topics: coding-agent, codex, automation",2026-06-15T03:08:27+00:00,sample_fallback,sample_fallback
